ENSMUSG	Orig_Symbol	Symbol	Entrezid	Genename	CAST_vs_B6_logFC	CAST_vs_B6_FDR	PWK_vs_B6_logFC	PWK_vs_B6_FDR	WSB_vs_B6_logFC	WSB_vs_B6_FDR
ENSMUSG00000001418	Glmp	Glmp	56700	glycosylated lysosomal membrane protein	-0.2366962296012724	0.7035906230512253	-3.350743628778766	4.080191939719721e-12	0.2998558809500551	0.6326923838187122
ENSMUSG00000021686	Ap3b1	Ap3b1	11774	adaptor-related protein complex 3, beta 1 subunit	0.4159930183746079	0.7036108515430954	0.3865694578583827	0.7486874806906086	-0.1452378531231147	0.9487696978302805
ENSMUSG00000040302	Rbm48	Rbm48	269623	RNA binding motif protein 48	-0.47540721371341005	0.7037599073857668	-0.38330471807547206	0.7944840556819486	-0.15153193788865507	0.9494470520594188
ENSMUSG00000025880	Smad7	Smad7	17131	SMAD family member 7	0.18574944813097968	0.7037599073857668	0.4081315010173046	0.31437859765834447	0.5114553660254982	0.17770186836769541
ENSMUSG00000090841	Myl6	Myl6	17904	myosin, light polypeptide 6, alkali, smooth muscle and non-muscle	-0.3278481106149193	0.7037599073857668	-1.7620922127359762	0.010088779918875926	-0.3194503817948921	0.7684865393212351
ENSMUSG00000036138	Acaa1a	Acaa1a	113868	acetyl-Coenzyme A acyltransferase 1A	0.49886181379626354	0.7037599073857668	0.4269384959986176	0.7782675539037569	0.4811315771611968	0.7742003830914974
ENSMUSG00000029622	Arpc1b	Arpc1b	11867	actin related protein 2/3 complex, subunit 1B	-0.20091560983197135	0.7037599073857668	-0.55687278907654425	0.18537195576511734	-0.4621740409168978	0.31855436793001773
ENSMUSG00000047554	Tmem41b	Tmem41b	233724	transmembrane protein 41B	-0.32131775654965805	0.7037599073857668	-0.3810846993997788	0.6692911197606581	0.1668807073637618	0.8975482514231535
ENSMUSG00000025451	Paip1	Paip1	218693	polyadenylate binding protein-interacting protein 1	-0.4332508027697007	0.7044017710858624	-2.517704286660952	0.011428581777986745	-0.1254813997383776	0.9561799534232072
ENSMUSG00000061589	Dot1l	Dot1l	208266	DOT1-like, histone H3 methyltransferase (S. cerevisiae)	-0.4435551961715307	0.7046283733007314	-0.921703517867124	0.40485666918659385	-0.9732592104730291	0.362183213648529
ENSMUSG00000084799	Ino80dos	Ino80dos	100380944	INO80 complex subunit D, opposite strand	0.40259008301268057	0.7046283733007314	0.22961486941629827	0.8654014876007712	-0.40718967912609233	0.7823604043996989
ENSMUSG00000028709	Mob3c	Mob3c	100465	MOB kinase activator 3C	0.3286687083361632	0.7046283733007314	0.6269841683849634	0.39410839937157593	0.026109182297207604	0.990884491516058
ENSMUSG00000023883	Phf10	Phf10	72057	PHD finger protein 10	0.5815661724861634	0.7046283733007314	1.1819184089956107	0.3196667923405106	0.17626597933509613	0.9572364303072595
ENSMUSG00000041881	Ndufa7	Ndufa7	66416	NADH:ubiquinone oxidoreductase subunit A7	-0.36808171961407	0.7049155327129973	-0.37375118943203184	0.7219472293788672	-0.7275395015775301	0.41306562087856
ENSMUSG00000048807	Slc35e4	Slc35e4	103710	solute carrier family 35, member E4	0.9774564909220247	0.7056995613230437	0.5022322939235098	0.8781985303315692	-0.1621033391508177	0.9788265218437879
ENSMUSG00000021497	Txndc15	Txndc15	69672	thioredoxin domain containing 15	0.2048740084633279	0.7059472793781346	-0.24037581679861203	0.6839045291602905	0.13995857622933208	0.8735489166667307
ENSMUSG00000054455	Vapb	Vapb	56491	vesicle-associated membrane protein, associated protein B and C	0.4501487552809952	0.7059472793781346	1.1314688745190238	0.17304874064327347	1.8216816176364725	0.0030396151547940303
ENSMUSG00000005103	Wdr1	Wdr1	22388	WD repeat domain 1	0.36504499846605326	0.706162708712743	0.02575557827410508	0.9884786052304358	0.07020905458364443	0.9753407831894857
ENSMUSG00000029330	Cds1	Cds1	74596	CDP-diacylglycerol synthase 1	0.28743303414953747	0.706556865299013	-0.5517242514393388	0.4588792841483808	-0.8768299781564683	0.15804621046624603
ENSMUSG00000074305	Peak1	Peak1	244895	pseudopodium-enriched atypical kinase 1	0.3452993630099914	0.7070800783090062	-0.46804176461428193	0.6439164832715705	0.7281782149951315	0.3475443298591318
ENSMUSG00000098274	Rpl24	Rpl24	68193	ribosomal protein L24	0.30220628552432194	0.7070800783090062	-0.006430010920533539	0.997418933747634	0.7878046074102439	0.1902508402774747
ENSMUSG00000047675	Rps8	Rps8	20116	ribosomal protein S8	0.2577496917072186	0.7070800783090062	-0.16531341142688202	0.8431757235101175	0.6492278628054525	0.2586187976038487
ENSMUSG00000024826	Dpf2	Dpf2	19708	D4, zinc and double PHD fingers family 2	0.4386309636666797	0.7070800783090062	0.4771031059624055	0.6954028734530953	0.4327586588295966	0.7670179529686731
ENSMUSG00000104030	5330406M23Rik	NA	NA	NA	-0.378356516947073	0.7073498674072408	-3.1682378530039803	3.830391589607848e-4	-0.23725040972122374	0.8711834047197223
ENSMUSG00000030691	Fchsd2	Fchsd2	207278	FCH and double SH3 domains 2	0.18035520159482002	0.7077056830907791	0.2161497869238469	0.6692608512139357	-0.017946092634965917	0.9882867633969168
ENSMUSG00000038664	Herc1	Herc1	235439	HECT and RLD domain containing E3 ubiquitin protein ligase family member 1	0.2388838963385764	0.707718142939189	0.10819854323593486	0.8956378698644795	-0.12236824531431365	0.9131736689427014
ENSMUSG00000000168	Dlat	Dlat	235339	dihydrolipoamide S-acetyltransferase (E2 component of pyruvate dehydrogenase complex)	0.6217294083602224	0.707718142939189	0.9827766764120375	0.4992858801410461	0.853334319185326	0.6254409789904802
ENSMUSG00000071072	Ptges3	Ptges3	56351	prostaglandin E synthase 3	0.4176398689015127	0.707718142939189	1.0792006087027333	0.17694271396995603	0.028266773372958808	0.9910179552314741
ENSMUSG00000025220	Mgea5	Oga	76055	O-GlcNAcase	0.52307484361704	0.7080023435410088	0.9888036564096061	0.3965002951791619	0.7039029933049824	0.6346135472937896
ENSMUSG00000001741	Il16	Il16	16170	interleukin 16	0.35610467977845744	0.7080023435410088	-1.1066212800213295	0.18923471532590627	0.4517757048848966	0.6727998359868106
ENSMUSG00000044496	2510039O18Rik	2510039O18Rik	77034	RIKEN cDNA 2510039O18 gene	0.30260304627589113	0.7091389792023798	0.35587205962378554	0.6629829619826066	0.30013536988529066	0.7702228709594777
ENSMUSG00000028917	Plekhm2	Plekhm2	69582	pleckstrin homology domain containing, family M (with RUN domain) member 2	0.43294630260708744	0.7091389792023798	0.0282578981968612	0.988669770599436	-0.3241914304164467	0.8543496275450453
ENSMUSG00000035392	Dennd1a	Dennd1a	227801	DENN/MADD domain containing 1A	0.3894377790913764	0.7091389792023798	0.673323807802722	0.4588792841483808	0.5202198757785238	0.6479364808250434
ENSMUSG00000022946	Dopey2	Dop1b	70028	DOP1 leucine zipper like protein B	-0.3741249811441685	0.7091735125750156	-0.7160467142140432	0.43798445285767834	-0.4591439285919915	0.6923397589909478
ENSMUSG00000027322	Siglec1	Siglec1	20612	sialic acid binding Ig-like lectin 1, sialoadhesin	0.4957291776237727	0.7091735125750156	0.8457207135443761	0.49034882192663326	-1.2710899525293604	0.34930923733073277
ENSMUSG00000022364	Tbc1d31	Tbc1d31	210544	TBC1 domain family, member 31	0.4256579564948326	0.7092753751965806	-0.6948942930629857	0.5835155064788737	0.18128036901328407	0.9313794900849848
ENSMUSG00000028797	Tmem234	Tmem234	76799	transmembrane protein 234	-0.20207701740760786	0.7094525986606377	0.6901730393545981	0.058988521836173445	0.3232372953682281	0.5645257080078332
ENSMUSG00000045962	Wnk1	Wnk1	232341	WNK lysine deficient protein kinase 1	-0.15758589393494865	0.7095672435305334	0.13641596215232954	0.7772565120936387	-0.043725113806609386	0.9625526948413361
ENSMUSG00000047514	Tspyl1	Tspyl1	22110	testis-specific protein, Y-encoded-like 1	0.4862744150053899	0.7095672435305334	0.2566727175616228	0.8799915941434214	0.20797967284298446	0.9327305637605462
ENSMUSG00000034621	Gpatch8	Gpatch8	237943	G patch domain containing 8	0.28424324928069067	0.7095672435305334	0.1791463348380359	0.8471581916867033	-0.21347218358392597	0.8516685369805418
ENSMUSG00000057329	Bcl2	Bcl2	12043	B cell leukemia/lymphoma 2	0.5317675473783264	0.7099290576675277	0.7958792100301694	0.5347771310725135	0.724871129086434	0.6349280737188924
ENSMUSG00000027634	Ndrg3	Ndrg3	29812	N-myc downstream regulated gene 3	0.47370135117640005	0.7109378370849382	0.8262959038833209	0.44236292616378325	1.1345227612939357	0.22373026462508402
ENSMUSG00000038902	Pogz	Pogz	229584	pogo transposable element with ZNF domain	0.42006772390886316	0.7109378370849382	0.2797887898925682	0.8376246979419633	0.007859892021125763	0.9998946068164132
ENSMUSG00000035674	Ndufa3	Ndufa3	66091	NADH:ubiquinone oxidoreductase subunit A3	-0.3717103023332181	0.7109378370849382	-0.4804557842588069	0.654396649432691	-0.3399069237981754	0.7904945076267418
ENSMUSG00000026104	Stat1	Stat1	20846	signal transducer and activator of transcription 1	-0.3893389281553978	0.7109378370849382	-0.765056605163555	0.42940433235508746	-0.36144842999150173	0.7849609155222592
ENSMUSG00000027809	Etfdh	Etfdh	66841	electron transferring flavoprotein, dehydrogenase	0.6135645622398614	0.7109378370849382	0.5015728475213357	0.7948407120877783	-0.5369940466756102	0.83174952647992
ENSMUSG00000032301	Psma4	Psma4	26441	proteasome (prosome, macropain) subunit, alpha type 4	0.4114233696998349	0.7109378370849382	-0.4120887170960671	0.7579444018634227	0.12296994931997565	0.9579206627400717
ENSMUSG00000055839	Tceb2	Elob	67673	elongin B	0.3066873576086903	0.7113205162325856	-0.5680616156965687	0.4889940309069861	0.2384398604978094	0.8400426530053058
ENSMUSG00000093164	Gm22993	NA	NA	NA	-0.34214841857622147	0.711406396892653	0.38997173311196964	0.6815257235400077	0.2802708034520027	0.8113065869943267
ENSMUSG00000026361	Cdc73	Cdc73	214498	cell division cycle 73, Paf1/RNA polymerase II complex component	-0.43770376187841115	0.7114246330562786	0.42556317843719477	0.7203875399604992	0.1831746202154702	0.9266003730117764
ENSMUSG00000042106	Fam212a	Inka1	68176	inka box actin regulator 1	0.3606914397483809	0.7114246330562786	0.1630993722056134	0.9002734239198777	0.9046438006113541	0.21446364219711284
ENSMUSG00000029629	Phf14	Phf14	75725	PHD finger protein 14	0.1954219335638186	0.7114246330562786	0.21268780650386418	0.7054353584945948	0.2099400307645353	0.7585550608502655
ENSMUSG00000072693	Gm10401	NA	NA	NA	0.3410377673390089	0.7114246330562786	-0.08133660504153481	0.9571186146329772	0.20964598468318707	0.8832368493403292
ENSMUSG00000024981	Acsl5	Acsl5	433256	acyl-CoA synthetase long-chain family member 5	-0.30637900760576964	0.7114246330562786	-0.4583814081947732	0.4911839196822857	-0.4437058509801865	0.5412663429247353
ENSMUSG00000041685	Fcho2	Fcho2	218503	FCH domain only 2	-0.2975669070655485	0.7114246330562786	-0.8231451874151196	0.218536819693707	-0.1807706994259104	0.8830917388929433
ENSMUSG00000024758	Rtn3	Rtn3	20168	reticulon 3	0.183116197234846	0.7114246330562786	-0.004690379348556894	0.9969171274441261	0.18954437464999632	0.7676876002162241
ENSMUSG00000026385	Dbi	Dbi	13167	diazepam binding inhibitor	-0.45894409044736273	0.7114246330562786	-1.0559222449048509	0.3418976876464988	-1.2389485215961937	0.2188689664847315
ENSMUSG00000030591	Psmd8	Psmd8	57296	proteasome (prosome, macropain) 26S subunit, non-ATPase, 8	0.3418418025183309	0.7114246330562786	0.428080593854603	0.641229669194197	0.25811782430269803	0.843991666616373
ENSMUSG00000039782	Cpeb2	Cpeb2	231207	cytoplasmic polyadenylation element binding protein 2	-0.4864228332888676	0.7114246330562786	-0.8106501425157951	0.5366966727331066	0.23810863316816147	0.9037740238102246
ENSMUSG00000014748	Tex261	Tex261	21766	testis expressed gene 261	-0.20234433741802352	0.7114343738048022	-0.3636175845159652	0.46759273840417265	-0.4803503435182367	0.3102479707349972
ENSMUSG00000000346	Dazap2	Dazap2	23994	DAZ associated protein 2	0.5005312819438227	0.7114343738048022	-0.8972885677870277	0.5498914066781186	0.015443292771154634	0.9994568820816911
ENSMUSG00000028911	Srsf4	Srsf4	57317	serine/arginine-rich splicing factor 4	-0.581330357556702	0.7119856300863437	-2.1430936407220007	0.1315347382114942	-0.5597232432896205	0.7742003830914974
ENSMUSG00000027782	Kpna4	Kpna4	16649	karyopherin (importin) alpha 4	-0.30431848520614385	0.7119856300863437	-0.04839016305807073	0.9687354457900319	-0.49533495962272317	0.5635713813766349
ENSMUSG00000042105	Inpp5f	Inpp5f	101490	inositol polyphosphate-5-phosphatase F	0.4828452167314343	0.7119856300863437	0.5248115126674894	0.7031802831091231	0.3018183678091129	0.8830917388929433
ENSMUSG00000025479	Cyp2e1	Cyp2e1	13106	cytochrome P450, family 2, subfamily e, polypeptide 1	-0.47386330909588065	0.7119856300863437	-1.3088112719060834	0.324022893152516	-0.4334922243204117	0.7982020533387053
ENSMUSG00000045969	Ing1	Ing1	26356	inhibitor of growth family, member 1	0.3954826607873642	0.7119856300863437	0.5680846293551347	0.575292769895246	0.15302523446229496	0.9440366129281822
ENSMUSG00000085591	Gm13479	NA	NA	NA	-0.5052425806121834	0.7121007800987892	-6.38181383411993	4.823728267524449e-4	-0.48268051042222127	0.7823604043996989
ENSMUSG00000032913	Lrig2	Lrig2	269473	leucine-rich repeats and immunoglobulin-like domains 2	0.42104800351835536	0.7133418288363707	-0.6708515676913108	0.5960839554613137	-0.7214743736547757	0.5897038032172486
ENSMUSG00000006699	Cdc42	Cdc42	12540	cell division cycle 42	0.17834468600286266	0.7141220954110286	-0.1000248544338493	0.8710438126989939	0.15660876889860809	0.8678010904267152
ENSMUSG00000020149	Rab1a	Rab1a	19324	RAB1A, member RAS oncogene family	-0.2996184583343468	0.7141220954110286	-0.26718182859678113	0.7705335601241716	-0.08643768918886889	0.9588000243947634
ENSMUSG00000070923	Klhl9	Klhl9	242521	kelch-like 9	0.3444102325847996	0.7142645847436989	0.21426944198630218	0.8487411712451939	0.9612592268430926	0.14474066408475594
ENSMUSG00000003660	Snrnp200	Snrnp200	320632	small nuclear ribonucleoprotein 200 (U5)	-0.46585423055600517	0.7144743674761487	0.17029976495890087	0.9215875781411395	-0.004701963418013081	0.9998946068164132
ENSMUSG00000038658	Ric1	Ric1	226089	RAB6A GEF complex partner 1	-0.4138443789791291	0.7154599836559121	-0.0415000639102741	0.9829324819303826	-0.3656146637011582	0.8000049065208098
ENSMUSG00000027598	Itch	Itch	16396	itchy, E3 ubiquitin protein ligase	-0.19273592803160394	0.7156019558653125	0.06752210487438001	0.9250032676589062	0.10489539109007073	0.9034540670177633
ENSMUSG00000041133	Smc1a	Smc1a	24061	structural maintenance of chromosomes 1A	-0.32062807137376736	0.7157224005068481	-0.09078605059609939	0.9426555134704765	-0.040566414198643784	0.9848639274386167
ENSMUSG00000097695	Gm26905	NA	NA	NA	0.145564243793974	0.7157224005068481	0.8467573436649394	8.734888064073764e-4	0.39865434597338956	0.22841024986330563
ENSMUSG00000002996	Hbp1	Hbp1	73389	high mobility group box transcription factor 1	-0.32216497509552583	0.7157559004080293	-0.3332956585559845	0.7278750892570078	-0.4609631324669259	0.6316762992642084
ENSMUSG00000074877	Gm10780	NA	NA	NA	0.4004208094380962	0.7157807230167941	0.6727965597660592	0.48610896254976754	0.061461197643496855	0.9803043647356675
ENSMUSG00000027787	Nmd3	Nmd3	97112	NMD3 ribosome export adaptor	-0.4035780541381237	0.7157807230167941	-0.9810595485318643	0.3063200303884726	0.04847206325595221	0.9848639274386167
ENSMUSG00000026663	Atf6	Atf6	226641	activating transcription factor 6	-0.31968658511930426	0.7158902824322989	-0.06775437637524936	0.959050519079576	0.016318777243477398	0.9930391269244345
ENSMUSG00000024338	Psmb8	Psmb8	16913	proteasome (prosome, macropain) subunit, beta type 8 (large multifunctional peptidase 7)	-0.2893428213687101	0.7173026639033818	-0.926720644528804	0.14936202785561656	-0.3879689554793621	0.663398698185125
ENSMUSG00000015289	Lage3	Lage3	66192	L antigen family, member 3	0.48340942209116716	0.7176383528418682	-0.6381588159335428	0.6975700801321516	0.34009518650108794	0.8643636603759058
ENSMUSG00000093904	Tomm20	Tomm20	67952	translocase of outer mitochondrial membrane 20	-0.20218000362703778	0.7176383528418682	-0.07133675154719112	0.9250032676589062	-0.2939774098470465	0.6348013840206077
ENSMUSG00000040843	Tiprl	Tiprl	226591	TIP41, TOR signalling pathway regulator-like (S. cerevisiae)	-0.3837965849198526	0.7176383528418682	-1.2695287954004681	0.14882302014242438	-0.6996959362586216	0.4968339048383446
ENSMUSG00000030287	Itpr2	Itpr2	16439	inositol 1,4,5-triphosphate receptor 2	-0.20816596984509367	0.7176383528418682	-0.8215526074387655	0.05493054890142159	-0.01375069718682133	0.991096540204004
ENSMUSG00000087475	4933406I18Rik	4933406I18Rik	71045	RIKEN cDNA 4933406I18 gene	0.379899365434953	0.7176383528418682	-0.3590543363565158	0.773205388280646	0.4353018321879863	0.7248807455641129
ENSMUSG00000064360	mt-Nd3	ND3	17718	NADH dehydrogenase subunit 3	-0.9200997145154561	0.7176383528418682	-2.248868235273543	0.4700504557432548	-1.111590621000621	0.7211583268790059
ENSMUSG00000032479	Map4	Map4	17758	microtubule-associated protein 4	0.19651062747597495	0.7176383528418682	0.49926826631330234	0.2544390578950472	0.08028735521397602	0.9399630737939506
ENSMUSG00000002897	Il17ra	Il17ra	16172	interleukin 17 receptor A	0.2563695825510459	0.7176383528418682	0.7299403881356191	0.15558845064279983	-0.026899251522514267	0.9878564920195636
ENSMUSG00000031556	Tm2d2	Tm2d2	69742	TM2 domain containing 2	0.20877056290411608	0.718190633749282	-0.28636919694135166	0.6311734087619829	-0.11677256678761717	0.9047513421397201
ENSMUSG00000022159	Rab2b	Rab2b	76338	RAB2B, member RAS oncogene family	-0.5238368945893845	0.7183341964516956	-0.22213402484699799	0.9053345092406687	-1.2536953630255698	0.32062557568452593
ENSMUSG00000042700	Sipa1l1	Sipa1l1	217692	signal-induced proliferation-associated 1 like 1	0.565849854618234	0.7183341964516956	0.18380390357625803	0.9379316436313531	0.8323436350297208	0.609661996885775
ENSMUSG00000020130	Tbc1d15	Tbc1d15	66687	TBC1 domain family, member 15	0.4021909312408109	0.7183341964516956	0.07543826562983368	0.9655818862426667	0.5635922071685855	0.6365599609778579
ENSMUSG00000039202	Abhd2	Abhd2	54608	abhydrolase domain containing 2	0.48202932457777475	0.7185096685660294	-0.3591228306375397	0.8334579280576083	0.06542432227789956	0.9848639274386167
ENSMUSG00000021133	Susd6	Susd6	217684	sushi domain containing 6	0.34814367528321866	0.7185096685660294	0.40069595459069424	0.6899949830634686	-0.34860629659792164	0.7903670947016014
ENSMUSG00000039065	Fam173b	Atpsckmt	68073	ATP synthase C subunit lysine N-methyltransferase	-0.5938131149896834	0.7185708313124631	0.3869573631928726	0.8258447815719393	0.028871620928618044	0.9930391269244345
ENSMUSG00000021957	Tkt	Tkt	21881	transketolase	0.23748527770607278	0.7185708313124631	0.26368741524832406	0.7030668826458641	0.15030906950158396	0.8832368493403292
ENSMUSG00000019943	Atp2b1	Atp2b1	67972	ATPase, Ca++ transporting, plasma membrane 1	0.1946259010924315	0.7191141766154449	0.37082789378123476	0.4317265554138039	-0.3291521334830457	0.5767867818254134
ENSMUSG00000040345	Arhgap9	Arhgap9	216445	Rho GTPase activating protein 9	0.5200314578846366	0.7191141766154449	0.2124754592393522	0.9162492082208181	0.41061094799978853	0.8406707923128248
ENSMUSG00000024614	Tmx3	Tmx3	67988	thioredoxin-related transmembrane protein 3	-0.24706469721063715	0.7192506376827652	0.057571739781915654	0.9812468301194556	0.04268898162471309	0.9763027038543703
ENSMUSG00000071659	Hnrnpul2	Hnrnpul2	68693	heterogeneous nuclear ribonucleoprotein U-like 2	0.4504614932191712	0.7192506376827652	-0.4889305796827983	0.7492657636965921	0.7400590204022132	0.5493346449425466
ENSMUSG00000015149	Sirt2	Sirt2	64383	sirtuin 2	-0.3383493262284078	0.7199125041593339	0.45430387791628885	0.5952093914399103	-0.013139050724186637	0.9966417057959598
ENSMUSG00000037563	Rps16	Rps16	20055	ribosomal protein S16	0.8792171959858115	0.722101776592536	0.5589478647729829	0.8516358967282802	2.194266255664959	0.22946225110203805
ENSMUSG00000037674	Rfx7	Rfx7	319758	regulatory factor X, 7	-0.4597659596221734	0.7224070935428661	0.3915771838492786	0.7729554298900813	-1.4733245699427027	0.14532371213352505
ENSMUSG00000030741	Spns1	Spns1	73658	spinster homolog 1	-0.30249357451546516	0.7225460975568911	-0.2762702833543419	0.7697907510756257	-0.030686847603597862	0.9878564920195636
ENSMUSG00000016427	Ndufa1	Ndufa1	54405	NADH:ubiquinone oxidoreductase subunit A1	-0.299959784270332	0.7230009104968601	0.010931280238892444	0.9943541863517036	-0.09122746462906124	0.957023271713705
ENSMUSG00000013736	Trnt1	Trnt1	70047	tRNA nucleotidyl transferase, CCA-adding, 1	-0.4671711736258995	0.7230009104968601	-0.7177550412920872	0.5918453681446524	0.28812407869182155	0.8745416055919227
ENSMUSG00000029570	Lfng	Lfng	16848	LFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase	0.3786339701353846	0.7230738399220646	-0.08519730998786773	0.9593484986924624	0.39135520916946154	0.7653192726381182
ENSMUSG00000037730	Mynn	Mynn	80732	myoneurin	0.4394179160852136	0.723894352627889	0.31712273401541086	0.8287816869803873	0.38133577605656366	0.8187499006590303
ENSMUSG00000026810	Dpm2	Dpm2	13481	dolichol-phosphate (beta-D) mannosyltransferase 2	-0.3341587011231899	0.724547840138594	0.19325221614877236	0.856630964195835	-0.14958822073375147	0.9267822946121823
ENSMUSG00000059070	Rpl18	Rpl18	19899	ribosomal protein L18	-0.218689684274875	0.724547840138594	0.5863850775583498	0.19293757646440482	-0.33731031906061953	0.6148764978284185
ENSMUSG00000024875	Yif1a	Yif1a	68090	Yip1 interacting factor homolog A (S. cerevisiae)	-0.33988455204306073	0.724547840138594	-0.2197355290736272	0.8430531400563992	0.2219912413196883	0.867150782390018
ENSMUSG00000092903	Gm27896	NA	NA	NA	0.4204873910566303	0.725512138967094	0.8099512795743923	0.43471289048444306	0.26443801816318646	0.8871986471914666
ENSMUSG00000010045	Tmem115	Tmem115	56395	transmembrane protein 115	0.3021256117761261	0.7257110519942309	-0.033595424851834095	0.9829324819303826	0.18071206618363608	0.8929101601708632
ENSMUSG00000022186	Oxct1	Oxct1	67041	3-oxoacid CoA transferase 1	0.22542394661162404	0.7257110519942309	-0.19145992152133146	0.7998230180654932	-0.6306714450719506	0.2369537346590919
ENSMUSG00000010067	Rassf1	Rassf1	56289	Ras association (RalGDS/AF-6) domain family member 1	-0.3581551361718153	0.7257110519942309	0.23265145498708983	0.8376246979419633	-0.4752244059152374	0.6770610181489822
ENSMUSG00000025794	Rpl14	Rpl14	67115	ribosomal protein L14	0.2514008590209294	0.7257110519942309	-0.30295612204776873	0.6986811968147247	0.5108419430035369	0.42789265848198305
ENSMUSG00000028643	Svbp	Svbp	69216	small vasohibin binding protein	-0.50424134002194	0.7257431738601801	-2.1920246963366616	0.08152717410455167	-0.22042541835608662	0.9267822946121823
ENSMUSG00000020184	Mdm2	Mdm2	17246	transformed mouse 3T3 cell double minute 2	-0.3865533529477994	0.7261290252690739	-0.3721829798865741	0.7613063904956492	-0.4941865993026846	0.6918971958623049
ENSMUSG00000062627	Mysm1	Mysm1	320713	myb-like, SWIRM and MPN domains 1	0.23832574694305264	0.7262264369101967	0.7133581038915701	0.14342433672664914	-0.06176872524369173	0.9662125742035114
ENSMUSG00000093384	Gm20689	NA	NA	NA	-0.6760547117043608	0.7262264369101967	-0.8374285182082101	0.6698144504025249	-1.7134943014893236	0.294125516706075
ENSMUSG00000104331	Gm38284	NA	NA	NA	0.5826202661279768	0.7262264369101967	0.9679100586223776	0.5239509548689366	-0.27790292254854315	0.9341085608525904
ENSMUSG00000050708	Ftl1	Ftl1	14325	ferritin light polypeptide 1	0.18823512485113622	0.7264250550546996	0.18687455022264698	0.7497874182877476	-0.44026483909240915	0.38001521092308915
ENSMUSG00000046671	Mtfr1l	Mtfr1l	76824	mitochondrial fission regulator 1-like	0.4378201683939324	0.7264250550546996	-0.1152165598027076	0.9544187778160286	0.40215679751871813	0.8029339412887018
ENSMUSG00000029713	Gnb2	Gnb2	14693	guanine nucleotide binding protein (G protein), beta 2	-0.28891222594541405	0.7264250550546996	0.06843451271672939	0.9556024280130981	0.3604759151697638	0.6876628329156116
ENSMUSG00000041642	Kif21b	Kif21b	16565	kinesin family member 21B	-0.26975222060787396	0.726615870821891	0.21718048541781468	0.7928504097718821	-0.5459820121187502	0.4471060101112169
ENSMUSG00000014850	Msh3	Msh3	17686	mutS homolog 3	-0.5213198545771419	0.7268532107400028	0.5786405236205324	0.6678816795912978	-0.6019448537878019	0.7288468639153961
ENSMUSG00000020272	Stk10	Stk10	20868	serine/threonine kinase 10	0.4704964944226791	0.7271305584062636	0.661678676756088	0.5965727575060572	0.6833037846989245	0.6291419008086506
ENSMUSG00000046836	Brox	Brox	71678	BRO1 domain and CAAX motif containing	0.44658574622333297	0.7271305584062636	0.7295325077069882	0.5225692032869037	0.4470531714320507	0.784085870133684
ENSMUSG00000029238	Clock	Clock	12753	circadian locomotor output cycles kaput	-0.24872568798386038	0.7271305584062636	-0.6173425436128075	0.301621123206077	-0.5406654472641172	0.39739074499687066
ENSMUSG00000051506	Wdfy4	Wdfy4	545030	WD repeat and FYVE domain containing 4	-0.43324926201014885	0.7271305584062636	0.08465330738576043	0.9619997253400563	-0.27340747824270295	0.8793457004764472
ENSMUSG00000039852	Rere	Rere	68703	arginine glutamic acid dipeptide (RE) repeats	0.3254110432205698	0.7273697193374812	0.33591135955871115	0.7304115992289991	0.08786037106744352	0.9640138561892
ENSMUSG00000016534	Lamp2	Lamp2	16784	lysosomal-associated membrane protein 2	0.14426844696572697	0.7273697193374812	0.3733052172578148	0.2591308093908757	-0.028997303647247983	0.9753407831894857
ENSMUSG00000039219	Arid4b	Arid4b	94246	AT rich interactive domain 4B (RBP1-like)	-0.2884556222631321	0.7274571541593748	-0.29754937549294697	0.7388020894312735	-0.31493689897743815	0.7586313491391221
ENSMUSG00000070737	Gm12942	Tmem35b	100039968	transmembrane protein 35B	-0.4125636132210889	0.7274571541593748	-0.2366907883107754	0.8692693222653904	-0.9194134974805992	0.3840641995634658
ENSMUSG00000049606	Zfp644	Zfp644	52397	zinc finger protein 644	-0.1934887516756037	0.7284927440039083	0.1360770370416133	0.8702898717780997	0.3000370762980871	0.6770610181489822
ENSMUSG00000029413	Naaa	Naaa	67111	N-acylethanolamine acid amidase	0.2783178662711257	0.728732979476093	0.7638126833227239	0.1839790323022602	0.9105871872820744	0.08531246953222933
ENSMUSG00000028282	Casp8ap2	Casp8ap2	26885	caspase 8 associated protein 2	-0.4281905554783391	0.7288440515371941	0.09323689876231188	0.959050519079576	-0.21255069034851665	0.9169641120697377
ENSMUSG00000016252	Atp5e	Atp5e	67126	ATP synthase, H+ transporting, mitochondrial F1 complex, epsilon subunit	0.3544819147817461	0.7288522315291635	0.16497498499947497	0.9028990500938753	0.6680223616607447	0.47945852404315964
ENSMUSG00000036822	Topors	Topors	106021	topoisomerase I binding, arginine/serine-rich	-0.37059945931150867	0.7288522315291635	-0.3628129065342275	0.7580765553436954	0.012047748447543995	0.998746544604289
ENSMUSG00000002010	Idh3g	Idh3g	15929	isocitrate dehydrogenase 3 (NAD+), gamma	-0.34481357353708136	0.7288522315291635	-0.7237114265140622	0.4177846296646546	-0.08876070968820289	0.9645767273640904
ENSMUSG00000012117	Dhdds	Dhdds	67422	dehydrodolichyl diphosphate synthase	-0.5248270266229871	0.728997715849423	-0.24130516012005515	0.8982913981611136	-0.5485118631599071	0.7638492090976955
